mangaid,ha_z
1-412544,0.04453342
1-412544,0.0445333
1-383667,0.04509668
1-383667,0.0450967
1-383017,0.03901874
1-383017,0.03901882
1-383608,0.04462127
1-383608,0.04462129
1-383025,0.03827307
1-383025,0.03827307
1-383612,0.04424244
1-383612,0.04431202
1-383589,0.04483004
1-383589,0.04483004
1-383208,0.03385431
1-383208,0.03385431
1-383264,0.02723943
1-383264,0.02723943
1-383623,-999
1-383623,-999
1-383292,0.01544152
1-383292,0.01544152
1-556855,0.1252394
1-556855,0.1249023
1-383319,0.1255022
1-383319,0.1254929
1-382817,0.04131782
1-382817,0.0413179
1-382816,0.03890188
1-382816,0.0388959
1-382465,-999
1-382465,-999
1-382809,0.06160379
1-382809,0.06160379
1-382748,0.1416641
1-382748,0.1416583
1-382806,0.04332192
1-382806,0.04331211
1-382793,0.07817031
1-382793,0.07817029
1-382711,0.04155075
1-382711,0.04155076
1-382860,0.04115622
1-382860,0.04115622
1-383214,0.03926348
1-383214,0.03926352
1-383107,0.03921207
1-383107,0.03921228
1-382712,0.04118594
1-382712,0.04118593
1-382818,0.0378283
1-382818,0.03782829
1-382848,0.03921195
1-382848,0.03921195
1-382839,0.1267016
1-382839,0.1267019
1-382505,0.04209497
1-382505,0.04209496
1-382736,0.03870782
1-382736,0.03870781
1-382648,0.03955813
1-382648,0.03955813
1-297860,0.1155113
1-297860,0.1155106
1-298089,0.04671596
1-298089,0.04671596
1-382459,-999
1-382459,-999
1-382322,0.06350721
1-382322,0.06350718
1-297902,0.0477728
1-297902,0.04778707
1-297822,0.05297704
1-297822,0.05301411
1-297987,0.04535181
1-297987,0.04581651
1-297924,0.0509393
1-297924,0.05093928
1-297910,0.05101064
1-297910,0.05101066
1-297846,0.04732503
1-297846,0.047336
1-382326,0.02872539
1-382326,0.02872539
1-382349,0.05251997
1-382349,0.05251998
1-297950,-999
1-297950,-999
1-556831,0.0463959
1-556831,0.04639605
1-297936,0.05262205
1-297936,0.05264959
1-382306,0.01586615
1-382306,0.01586615
1-384809,0.01540259
1-384809,0.01540259
1-384930,0.01219258
1-384930,0.01219258
1-385415,0.07894492
1-385415,0.0784907
1-385455,0.04181142
1-385455,0.04181141
1-385499,0.01248899
1-385499,0.01248899
1-384424,0.0433855
1-384424,0.04341375
1-413033,0.02525964
1-413033,0.02525963
1-384789,0.0769132
1-384789,0.07691306
1-384429,0.01649023
1-384429,0.01649023
1-385422,0.02657196
1-385422,0.0263375
1-384952,0.03834034
1-384952,0.03834033
1-413061,0.109068
1-413061,0.109068
1-384945,0.1252081
1-384945,0.1252081
1-384929,0.01677072
1-384929,0.01677072
1-413040,0.04113103
1-413040,0.04113103
1-384936,0.03841781
1-384936,0.0384178
1-413103,0.06150458
1-413103,0.06150458
1-412866,0.01603309
1-412866,0.01603309
1-605233,0.01458153
1-605233,0.01458154
1-384413,0.02150973
1-384413,0.02150973
1-384396,0.02846053
1-384396,0.02846053
1-384849,-999
1-384849,-999
1-384818,0.01547603
1-384818,0.01547604
1-412851,-999
1-412851,-999
1-384400,0.01524066
1-384400,0.01524063
1-383782,0.02029806
1-383782,0.02030457
1-384486,0.01810087
1-384486,0.01810247
1-384821,0.05377663
1-384821,0.05377663
1-412897,0.05631278
1-412897,0.05629059
1-384388,0.01569294
1-384388,0.01569268
1-384394,0.01742433
1-384394,0.0174236
1-384808,0.01581883
1-384808,0.0158188
1-384872,0.08739374
1-384872,0.08739363
1-384848,0.02502001
1-384848,0.02502001
1-229567,0.06331526
1-229567,0.06331527
1-298206,0.04138936
1-298206,0.04138078
1-556805,-999
1-556805,-999
1-229665,0.01517315
1-229665,0.01517315
1-298111,0.1171212
1-298111,0.1171211
1-217527,0.02371701
1-217527,0.02371702
1-556829,0.04608991
1-556829,0.04612549
1-298090,0.04626471
1-298090,0.04626471
1-217537,0.02387352
1-217537,0.02387352
1-229673,0.04987329
1-229673,0.0498733
1-229452,0.04872826
1-229452,0.04872441
1-298114,-999
1-298114,-999
1-229458,0.04998654
1-229458,0.05007294
1-298228,0.1399912
1-298228,0.1398622
1-298197,-999
1-298197,-999
1-229538,0.01676316
1-229538,0.01676317
1-229470,-999
1-229470,-999
1-605487,0.02800846
1-605487,0.02800847
1-605504,0.02761694
1-605504,0.02761695
1-386120,-999
1-386120,-999
1-605482,0.0188681
1-605482,0.0188681
1-564429,0.08657823
1-564429,0.08659932
1-385623,0.05091243
1-385623,0.0509124
1-385715,0.02638704
1-385715,0.02644763
1-385637,0.08610003
1-385637,0.08609981
1-385771,0.02158562
1-385771,0.02158562
1-386126,0.1465791
1-386126,0.1465691
1-386077,0.06641001
1-386077,0.06640998
1-386108,0.04463773
1-386108,0.04463772
1-386107,0.05834995
1-386107,0.05834993
1-385781,-999
1-385781,-999
1-385732,0.02171936
1-385732,0.02171936
1-385361,0.03938172
1-385361,0.03938171
1-386078,0.04314365
1-386078,0.04314365
1-385070,0.02926162
1-385070,0.02926162
1-385090,0.02799691
1-385090,0.02799081
1-385222,0.05802725
1-385222,0.0580273
1-385225,0.05786021
1-385225,0.05786021
1-605418,0.01725135
1-605418,0.01725135
1-385109,0.02673928
1-385109,0.02673929
1-385052,0.02596509
1-385052,0.02596509
1-585207,0.0283268
1-585207,0.02832645
1-385080,0.0279789
1-385080,0.02797754
1-385051,0.02960354
1-385051,0.02960525
1-385026,0.04290684
1-385026,0.04290684
1-384726,0.03935684
1-384726,0.03935684
1-385091,0.05177654
1-385091,0.05177646
1-385219,0.01813279
1-385219,0.01812738
1-385272,0.08599254
1-385272,0.08599251
1-385101,0.0269876
1-385101,0.0269876
1-385547,0.02921331
1-385547,0.02921331
1-384507,0.1354865
1-384507,0.1355384
1-385135,0.04318738
1-385135,0.04318738
1-385099,0.02842896
1-385099,0.02842899
1-585188,0.02968819
1-585188,0.02968821
1-585171,0.02888581
1-585171,0.02888581
1-385167,0.0286825
1-385167,0.0286825
1-385076,0.02704505
1-385076,0.02708235
1-556703,0.01833163
1-556703,0.01833154
1-385131,0.08543758
1-385131,0.0854338
1-605306,0.01768128
1-605306,0.01768129
1-385108,0.02800797
1-385108,0.0280081
1-385123,0.06088761
1-385123,0.0608876
1-385149,0.01728771
1-385149,0.01728371
1-385124,0.02886942
1-385124,0.02886954
1-585210,-999
1-585210,-999
1-605311,0.08666683
1-605311,0.08666679
1-385129,0.0232156
1-385129,0.0232156
1-387106,0.0458407
1-387106,0.0458407
1-386735,0.02249321
1-386735,0.02249338
1-387016,0.04511005
1-387016,0.04511118
1-387161,0.02195391
1-387161,0.02195391
1-387086,0.04483049
1-387086,0.04483048
1-386727,0.0362442
1-386727,0.03624445
1-387045,0.02426742
1-387045,0.02804092
1-413676,0.02421363
1-413676,0.02421364
1-387140,0.02205149
1-387140,0.02205149
1-387066,0.02615037
1-387066,0.02614456
1-387085,0.02570326
1-387085,0.02582035
1-387035,0.02722641
1-387035,0.02721459
1-387081,0.02818863
1-387081,0.02818863
1-567284,0.1031107
1-567284,0.1031106
1-387155,0.02078699
1-387155,0.02078699
1-605709,0.02230058
1-605709,0.02230057
1-387014,0.02680925
1-387014,0.02680858
1-385918,0.09843884
1-385918,0.09843561
1-385950,0.08463035
1-385950,0.08463031
1-386274,0.04084725
1-386274,0.04084944
1-299793,0.04894127
1-299793,0.04894126
1-386197,0.07117728
1-386197,0.07117735
1-385978,0.01727104
1-385978,0.01727104
1-386154,0.02721437
1-386154,0.02721437
1-605531,0.06379549
1-605531,0.06379548
1-385928,0.05073812
1-385928,0.05073812
1-386322,0.0186411
1-386322,0.0186411
1-386212,0.08509783
1-386212,0.08494876
1-385925,0.02837066
1-385925,0.02837066
1-386150,0.02735346
1-386150,0.02735346
1-385935,0.1199709
1-385935,0.1199717
1-386302,0.04693102
1-386302,0.04693097
1-385972,0.08493502
1-385972,0.08493463
1-386298,0.02680502
1-386298,0.02680502
1-298752,0.01763561
1-298752,0.01763562
1-299013,0
1-299013,0.05854966
1-299166,0.1295339
1-299166,0.1295344
1-605367,0.01812444
1-605367,0.01812444
1-585206,0.02806575
1-585206,0.02806576
1-299094,0.08794405
1-299094,0.08772989
1-385077,0.05285053
1-385077,0.05281498
1-384690,0.08727055
1-384690,0.08727054
1-299204,0.1314676
1-299204,0.1314481
1-385158,0.04005123
1-385158,0.04005123
1-385153,0.04368499
1-385153,0.043685
1-299015,0.05852351
1-299015,0.05852349
1-299195,0.01796236
1-299195,0.01796235
1-299176,0.087812
1-299176,0.08781313
43-130,-999
43-130,-999
1-299163,0.08000957
1-299163,0.08000949
1-299016,0.05856873
1-299016,0.0585692
1-298823,0.09516123
1-298823,0.09516123
1-605195,0.02809637
1-605195,0.02809622
1-298950,0.05654288
1-298950,0.05654198
1-298938,0.0808557
1-298938,0.0808557
1-298798,0.02783339
1-298798,0.0278334
1-298835,0.02814613
1-298835,0.02814614
1-298864,0.04382138
1-298864,0.04382137
1-298677,0.02442341
1-298677,0.02442341
1-298867,0.02761643
1-298867,0.02761648
1-298845,-999
1-298845,-999
1-298778,0.02881329
1-298778,0.02881329
1-298953,0.05300453
1-298953,0.05300453
1-298940,0.0240296
1-298940,0.02402994
1-298926,0.05652695
1-298926,0.05652695
1-298966,0.05297148
1-298966,0.05297149
1-230005,0.01939709
1-230005,0.01939709
1-298842,0.0862392
1-298842,0.08623929
1-298640,0.02046869
1-298640,0.02046869
1-230060,0.02083173
1-230060,0.02083196
1-230042,0.04527547
1-230042,0.04527545
1-230052,-999
1-230052,-999
1-230021,0.1044908
1-230021,0.1044882
1-218245,0.02542219
1-218245,0.02542219
1-230050,0.04163736
1-230050,0.04163725
1-229940,0.01715302
1-229940,0.01707377
1-218233,0.02511267
1-218233,0.02511267
1-230144,-999
1-230144,-999
1-230100,0.02542421
1-230100,0.02542348
1-230129,0.02677781
1-230129,0.02677736
1-298626,0.02021015
1-298626,0.02021041
1-605075,0.02504891
1-605075,0.02504891
1-230149,0.02111707
1-230149,0.02111707
1-218306,0.1101465
1-218306,0.1101467
1-230045,0.04555639
1-230045,0.0455564
1-584931,0.02375851
1-584931,0.02375852
1-230334,0.01973481
1-230334,0.01973481
1-230670,0.07851984
1-230670,0.07851987
1-605247,0.09425898
1-605247,0.09384592
1-298906,0.09403431
1-298906,-999
1-230426,0.02037281
1-230426,0.02037281
1-230478,0.06577287
1-230478,0.06577185
1-230227,0.0450627
1-230227,0.04506269
1-230395,0.05484821
1-230395,0.05484821
1-230467,0.03948509
1-230467,0.0394877
1-230291,0.01958947
1-230291,0.01958946
1-605294,0.01964103
1-605294,0.01964103
1-230406,0.0552441
1-230406,0.05524408
1-230628,0.04966878
1-230628,0.04966877
1-218695,0.07825476
1-218695,0.07825476
1-230422,0.02027841
1-230422,0.02027841
1-230439,0.02991873
1-230439,0.02991874
1-53870,0.05413634
1-53870,0.05413634
1-54008,0.08829131
1-54008,0.08830129
1-53954,0.0173384
1-53954,0.01733834
1-585546,0.01791497
1-585546,0.01791497
1-54258,0.02385167
1-54258,0.02385081
1-53885,0.05445823
1-53885,0.0545075
1-54001,0.02722435
1-54001,0.02722435
1-53883,0.05340353
1-53883,0.0534039
1-53753,0.05548759
1-53753,0.05548756
1-53968,0.01631681
1-53968,0.01631681
1-53880,0.05440988
1-53880,0.05440988
1-53897,0.06937189
1-53897,0.06937186
1-53916,0.0556013
1-53916,0.05560122
1-53987,0.01650532
1-53987,0.0165053
1-53985,0.01758681
1-53985,0.01753648
1-605753,0.02839521
1-605753,0.0283952
1-53952,0.01715918
1-53952,0.01715905
51-13,-999
51-13,-999
51-14,-999
51-14,-999
51-15,-999
51-15,-999
51-16,-999
51-16,-999
51-17,-0.0001495622
51-17,-0.0001486097
51-11,-999
51-11,-999
51-12,-999
51-12,-999
51-30,-999
51-30,-999
51-31,-999
51-31,-999
51-32,0.0001150126
51-32,0.00011805
51-33,-999
51-33,-999
51-34,-0.0001604664
51-34,-0.0001603411
51-28,-999
51-28,-999
51-29,-999
51-29,-999
51-47,-999
51-47,-999
51-48,-999
51-48,-999
51-49,9.999458E-05
51-49,9.999505E-05
51-50,-999
51-50,-999
51-51,-999
51-51,-999
51-45,5.74401E-05
51-45,5.660489E-05
51-46,-999
51-46,-999
52-8,-0.0002894488
52-8,-0.0002899931
52-7,-0.0008942234
52-7,-0.0008939573
52-6,0
52-6,0
52-5,-999
52-5,-999
52-4,-0.0002386408
52-4,-0.0002386175
52-3,-0.0004117193
52-3,-0.0004126295
52-2,-0.0004401402
52-2,-0.0004203263
52-9,-999
52-9,-999
52-1,-0.0009588297
52-1,-0.0009597684
52-25,-0.0001646062
52-25,-0.0001641982
52-24,-999
52-24,-999
52-23,-0.0003812513
52-23,-0.000381201
52-22,-0.0004615407
52-22,-0.0004633863
52-21,-0.0004637733
52-21,-0.0004607031
52-20,-0.0007006215
52-20,-0.0007066892
52-19,-999
52-19,-999
52-26,-999
52-26,-999
52-18,-0.0005366801
52-18,-0.00053868
1-457140,0.01861725
1-457140,0.01861725
1-456589,0.02279555
1-456589,0.02274034
1-456894,0.02472689
1-456894,0.0247279
1-591260,0.01544426
1-591260,0.01544396
1-456639,0.02270401
1-456639,0.02261709
1-591255,0.0224738
1-591255,0.02245519
1-456974,0.01960702
1-456974,0.01956529
1-455659,0.01897221
1-455659,0.01897334
1-455918,0.02153771
1-455918,0.0215273
1-456704,0.02829777
1-456704,0.02830058
1-456418,0.02116826
1-456418,0.02124388
1-455924,0.02312587
1-455924,0.02312577
1-456518,0.02177369
1-456518,0.02176791
1-456632,0.01854317
1-456632,0.01882084
1-623756,0.02422989
1-623756,0.02105981
1-455654,0.02135941
1-455654,0.02135941
1-456471,0.02563351
1-456471,0.02563351
1-197186,0.07461488
1-197186,0.07461477
1-576470,0.07078028
1-576470,0.07120252
1-245736,0.04512502
1-245736,0.045125
1-197264,0.06544299
1-197264,0.06544246
1-197454,0.08214265
1-197454,0.08214279
1-245733,0.04562155
1-245733,0.04531329
1-197278,0.04451463
1-197278,0.04451502
1-197166,-999
1-197166,0.04447555
1-197230,0.07531761
1-197230,0.07531761
1-197121,0.07509461
1-197121,0.07509462
1-197092,0.02687839
1-197092,0.02687839
1-197280,0.04433511
1-197280,0.04433508
1-197270,0.04432629
1-197270,0.04432635
1-197307,0.04442443
1-197307,0.04442448
1-197292,0.04578448
1-197292,0.04575709
1-592810,0.04935674
1-592810,0.04935674
1-197456,0.03803135
1-197456,0.03803135
1-246570,0.02662865
1-246570,0.02662865
1-246618,0.02611986
1-246618,0.02611986
1-246270,0.1314743
1-246270,0.1314732
1-246656,0.02620284
1-246656,0.02620283
1-246543,0.02536251
1-246543,0.02536251
1-246298,0.01342536
1-246298,0.01342536
1-246484,0.03028427
1-246484,0.03028426
1-246635,0.03708811
1-246635,0.03708811
1-246219,0.03723577
1-246219,0.03723577
1-246760,0.0374072
1-246760,0.03740705
1-246542,0.02815076
1-246542,0.02815077
1-631732,0.01436102
1-631732,0.01436102
1-246633,0.07257301
1-246633,0.07256956
1-246565,0.02605875
1-246565,0.02605875
1-246743,0.06345421
1-246743,0.06350981
1-198159,0.03739621
1-198159,0.0373962
1-246614,0.02673239
1-246614,0.02673239
1-321290,0.03733505
1-321290,0.0373334
1-321299,0.07258878
1-321299,0.07258878
1-321582,0.03579846
1-321582,0.03579846
1-593328,0.0366468
1-593328,0.03664693
1-321271,0.0732111
1-321271,0.07321109
1-321167,0.03753255
1-321167,0.03750405
1-321374,0.02698893
1-321374,0.02698893
1-321215,0.0360934
1-321215,0.03609339
1-321354,0.02689472
1-321354,0.02689472
1-321377,0.02703715
1-321377,0.02703715
1-321221,0.03622052
1-321221,0.03622039
1-320912,0.02688377
1-320912,0.02688377
1-321256,0.03645883
1-321256,0.03645885
1-321170,0.03652086
1-321170,0.03697745
1-321409,0.1255515
1-321409,0.1255516
1-321165,0.03585061
1-321165,0.03585061
1-321276,0.07261256
1-321276,0.07261255
1-135536,0.03404372
1-135536,0.03404482
1-211257,0.03387814
1-211257,0.03387814
1-634089,0.02948962
1-634089,0.02948958
1-135142,0.03239696
1-135142,0.03233418
1-135500,0.02536791
1-135500,0.02536791
1-135193,0.03260333
1-135193,0.03242761
1-211266,0.03271282
1-211266,0.03271282
1-135101,0.02951668
1-135101,0.02951672
1-210932,0.03246321
1-210932,0.03246293
1-135059,0.03238564
1-135059,0.03238016
1-135418,0.03757343
1-135418,0.03757344
1-135491,0.02999816
1-135491,0.02999817
1-135511,0.03102124
1-135511,0.03102124
1-135534,0.03026957
1-135534,0.03026957
1-135583,0.03156946
1-135583,0.03156727
1-211028,-999
1-211028,-999
1-135524,0.02788137
1-135524,0.02788137
1-322308,0.01904616
1-322308,0.01904394
1-198938,0.0393489
1-198938,0.0393489
1-198831,0.07121978
1-198831,0.07121973
1-198887,0.01863752
1-198887,0.01863753
1-199283,0.01753761
1-199283,0.01753761
1-322336,0.1350587
1-322336,0.1350587
1-199340,0.03751692
1-199340,0.03751689
1-322291,0.02787099
1-322291,0.027871
1-198949,0.02815099
1-198949,0.02815099
1-199321,0.01843941
1-199321,0.01843941
1-198879,0.1424682
1-198879,0.1424625
1-199360,0.01832326
1-199360,0.01832326
1-198885,0.02180735
1-198885,0.02180735
1-569138,0.03704437
1-569138,0.03704436
1-199384,0.01936681
1-199384,0.01936681
1-199368,0.03675826
1-199368,0.03675827
1-199224,0.1474267
1-199224,0.1475365
1-321938,0.01863424
1-321938,0.01863424
1-593698,0.02903478
1-593698,0.0290348
1-632214,-999
1-632214,-999
1-322277,0.0179971
1-322277,0.01799711
1-593702,0.0279322
1-593702,0.0279322
1-321914,0.01840818
1-321914,0.01840818
1-321911,0.01820789
1-321911,0.01820402
1-236176,0.0174714
1-236176,0.0174714
1-321932,0.02775953
1-321932,0.02775953
1-322258,0.01820305
1-322258,0.01820305
1-236175,0.0586188
1-236175,0.05861875
1-236268,0.03079725
1-236268,0.03079726
1-322240,0.07524236
1-322240,0.07524738
1-236158,0.01688298
1-236158,0.01688298
1-322262,0.01821183
1-322262,0.0182118
1-321936,0.01727307
1-321936,0.01727306
1-236303,0.1373635
1-236303,0.1373567
1-322161,0.01863719
1-322161,0.01863719
1-322506,0.04081386
1-322506,0.04081356
1-593862,0.01852878
1-593862,0.01852878
1-322451,0.01887153
1-322451,0.01887153
1-322586,0.05584976
1-322586,0.05584976
1-322159,0.01875628
1-322159,0.01875628
1-322575,0.02829089
1-322575,0.02829089
1-633000,0.0197011
1-633000,0.01970109
1-322172,0.01790242
1-322172,0.01790242
1-199287,0.01882623
1-199287,0.01882936
1-322436,0.05481297
1-322436,0.05481299
1-322581,0.01956079
1-322581,0.0195608
1-322507,0.01944967
1-322507,0.01944967
1-322183,0.01823906
1-322183,0.01823889
1-322353,0.01850381
1-322353,0.01850378
1-322563,0.04163812
1-322563,0.04163812
1-593934,0.04159948
1-593934,0.04159948
1-456850,0.01968692
1-456850,0.0196965
1-456717,0.02332539
1-456717,0.02335377
1-456916,0.02870815
1-456916,0.02868617
1-591279,-999
1-591279,-999
1-457097,0.02485369
1-457097,0.0248537
1-456877,0.0242585
1-456877,0.02422284
1-456618,0.02751368
1-456618,0.02751367
1-456710,0.02682238
1-456710,0.02682237
1-456714,0.02472577
1-456714,0.02472577
1-456616,0.01669979
1-456616,0.01669979
1-457163,0.02311996
1-457163,0.02326954
1-623893,0.02731333
1-623893,0.02731333
1-457151,0.02099887
1-457151,0.02099901
1-404164,0.02039365
1-404164,0.0203938
1-623710,0.02192253
1-623710,0.02125926
1-404243,0.02747766
1-404243,0.02747767
1-457147,0.02642408
1-457147,0.02642499
1-568582,-999
1-568582,-999
1-523178,-999
1-523178,-999
1-626840,0.02739108
1-626840,0.02739085
1-523188,0.02687506
1-523188,0.02687507
1-523085,0.03068458
1-523085,0.03068458
1-458316,0.02818232
1-458316,0.02818231
1-523211,0.02664131
1-523211,0.0266412
1-523239,0.1373261
1-523239,0.137326
1-457872,0.02610253
1-457872,0.02610253
1-458301,0.026456
1-458301,0.02645601
1-568583,0.03195041
1-568583,0.03195042
1-523206,0.0606197
1-523206,0.06061972
1-523167,0.02707851
1-523167,0.02707851
1-458223,0.06226989
1-458223,0.06226984
1-627173,0.0272307
1-627173,0.02723067
1-523203,0.02826311
1-523203,0.02826294
1-458248,0.03919324
1-458248,0.03919325
1-176644,-999
1-176644,-999
1-176908,0.02960225
1-176908,0.02960219
1-177034,-999
1-177034,-999
1-176925,0.08192869
1-176925,0.08192868
1-177632,0.03565453
1-177632,0.03565448
1-176659,0.03788599
1-176659,0.03788599
1-176647,0.03304282
1-176647,0.03304282
1-594855,0.03258043
1-594855,0.03258043
1-176882,0.08569921
1-176882,0.08573504
1-176928,0.03145142
1-176928,0.03145139
1-177461,0.0357275
1-177461,0.0357275
1-212201,0.09026326
1-212201,0.09026346
1-176417,0.0374955
1-176417,0.03749597
1-177105,0.06104674
1-177105,0.06103869
1-177027,0.1008556
1-177027,0.1008627
1-561014,0.1009506
1-561014,0.1009346
1-176947,0.03030343
1-176947,0.03030343
1-593975,-999
1-593975,-999
1-316728,0.0766323
1-316728,0.07663231
1-317381,0.08309292
1-317381,0.08309657
1-316945,0.03323558
1-316945,0.03323559
1-375695,0.03160361
1-375695,0.03160361
1-316700,0.07372171
1-316700,0.07371558
1-317315,0.07249038
1-317315,0.07249019
1-593989,0.03221478
1-593989,0.03221476
1-316773,0.03442778
1-316773,0.03438928
1-316675,0.07829751
1-316675,0.07829747
1-317211,0.07614395
1-317211,0.0761333
1-317226,0.07418275
1-317226,0.07418162
1-549010,0.07659926
1-549010,0.07659787
1-549008,0.09023745
1-549008,0.09023717
1-317388,0.1475668
1-317388,0.1475666
1-316920,0.03194911
1-316920,0.0319491
46-184,0
46-184,0
1-374333,0.1192984
1-374333,0.1193074
1-374377,0.1157022
1-374377,0.1157024
1-593748,-999
1-593748,-999
1-373830,0.05702106
1-373830,0.05702109
1-374773,0.1186341
1-374773,0.1186618
1-593648,0.0266643
1-593648,0.02666429
1-373827,0.07825091
1-373827,0.07825091
1-373870,0.114832
1-373870,0.1146658
1-631872,0.1104362
1-631872,0.1104363
1-374423,0.1185812
1-374423,0.1185705
1-374400,0.07881452
1-374400,0.07881448
1-436574,0.0582091
1-436574,0.05820905
1-373878,0.04569116
1-373878,0.04569116
1-373953,0.05754651
1-373953,0.05753813
1-374081,0.06907561
1-374081,0.0690749
1-374007,0.1114151
