mangaid,sfr_tot,nsa_sersic_mass
1.121803,0.0007311003,7.33164E+09
1.121803,0.0005105116,7.33164E+09
1.122057,0.08185711,4.18341E+09
1.122057,0.06882991,4.18341E+09
1.121784,0.1050473,4.67471E+09
1.121784,0.07834148,4.67471E+09
1.71736,0.02540236,2.18627E+11
1.71736,0.008645439,2.18627E+11
1.584664,0.1757905,1.70013E+09
1.584664,0.1604954,1.70013E+09
1.548609,0.07514524,2.19219E+11
1.548609,0.02352825,2.19219E+11
1.548613,0.110221,6.98599E+10
1.548613,0.0925192,6.98599E+10
1.71790,0.01614407,3.75704E+09
1.71790,0.009980197,3.75704E+09
1.548617,0.02888464,1.61692E+11
1.548617,0.01379138,1.61692E+11
1.122067,0.03160225,1.73218E+09
1.122067,0.004934366,1.73218E+09
1.71763,0.1202245,3.57932E+09
1.71763,0.07717891,3.57932E+09
1.122044,0.05695274,5.98864E+09
1.122044,0.02935504,5.98864E+09
1.71891,0.04287096,2.68193E+11
1.71891,0.02018634,2.68193E+11
1.43864,0.3049897,1.53544E+10
1.43864,0.2517312,1.53544E+10
1.43868,0.3376809,5.85492E+10
1.43868,0.1161514,5.85492E+10
1.72289,0.08796888,5.10178E+10
1.72289,0.0455119,5.10178E+10
1.72209,0.1090566,4.91602E+09
1.72209,0.04432704,4.91602E+09
1.72056,0.02726387,1.38025E+11
1.72056,0.02593743,1.38025E+11
1.71820,1.986289,8.88178E+10
1.71820,1.735774,8.88178E+10
1.604915,0.3090033,6.44527E+09
1.604915,0.2945711,6.44527E+09
1.72231,0.02318615,1.75622E+11
1.72231,0.009459803,1.75622E+11
1.72199,0.1058715,1.0673E+11
1.72199,0.1020814,1.0673E+11
1.72166,0.06101916,1.07301E+11
1.72166,0.05640524,1.07301E+11
1.72087,0.1587887,4.82944E+10
1.72087,0.09284371,4.82944E+10
1.71987,0.3637316,4.22978E+10
1.71987,0.3406769,4.22978E+10
1.72325,0.03613742,7.33054E+10
1.72325,0.03352483,7.33054E+10
1.72350,0.01594169,2.83049E+10
1.72350,0.01034076,2.83049E+10
1.72275,0.01794313,1.46553E+11
1.72275,0.007875333,1.46553E+11
1.72203,0.2894011,1.97987E+10
1.72203,0.2599884,1.97987E+10
1.121911,0.0005325112,2.98259E+09
1.121911,0.0002996924,2.98259E+09
1.604992,0.2723752,1.68409E+10
1.604992,0.2024857,1.68409E+10
1.72242,0.07425422,6.03654E+09
1.72242,0.02693419,6.03654E+09
1.122059,0.2765904,7.65227E+10
1.122059,0.01854401,7.65227E+10
1.153938,1.067368,1.29054E+10
1.153938,0.9906119,1.29054E+10
1.72155,0.0003207912,1.19352E+09
1.72155,6.013058E.05,1.19352E+09
1.121992,0.000665437,3.91524E+09
1.121992,0.0004336867,3.91524E+09
44.50,0.07354075,.9999
44.50,0.02783841,.9999
1.72211,0.01223668,8.77481E+09
1.72211,0.008819472,8.77481E+09
1.122304,0.2961122,1.54015E+10
1.122304,0.2947604,1.54015E+10
1.122141,0.1174925,4.62242E+10
1.122141,0.1030366,4.62242E+10
1.122284,0.1521085,1.10699E+10
1.122284,0.1450415,1.10699E+10
1.122151,0.0008697778,7.98772E+08
1.122151,0.0003888165,7.98772E+08
1.584741,0.01450493,8.35477E+10
1.584741,0.01097556,8.35477E+10
1.72070,0.105059,7.44693E+10
1.72070,0.06388649,7.44693E+10
1.122094,0.1400557,1.88675E+10
1.122094,0.09302891,1.88675E+10
1.122119,0.1495656,2.27579E+09
1.122119,0.1133233,2.27579E+09
1.201913,0.4199664,1.23564E+11
1.201913,0.05006885,1.23564E+11
1.201916,0.03327581,6.46142E+08
1.201916,0.01501883,6.46142E+08
1.153018,0.05917034,1.50612E+09
1.153018,0.03124969,1.50612E+09
1.153103,0.06161199,5.44484E+10
1.153103,0.01599404,5.44484E+10
1.201875,0.3889857,7.43682E+10
1.201875,0.1291385,7.43682E+10
1.153224,0.01100659,1.51759E+09
1.153224,0.009780987,1.51759E+09
1.153248,0.0009599357,6.92629E+07
1.153248,0.0006773985,6.92629E+07
1.153077,0.01597089,9.98411E+09
1.153077,0.01162143,9.98411E+09
1.153086,0.001327058,1.6471E+10
1.153086,0.001169026,1.6471E+10
1.153247,0.004974083,8.43529E+08
1.153247,0.004039883,8.43529E+08
1.201922,0.3445988,3.60904E+09
1.201922,0.2912739,3.60904E+09
1.201822,0.2743022,4.92362E+10
1.201822,0.1918766,4.92362E+10
1.201973,0.2671723,5.07948E+10
1.201973,0.1094237,5.07948E+10
1.201915,0.2069212,4.87891E+10
1.201915,0.1501292,4.87891E+10
1.201816,0.1437449,1.19354E+10
1.201816,0.08385541,1.19354E+10
1.201938,0.02894007,1.40556E+11
1.201938,0.01194996,1.40556E+11
1.153207,0.08538911,1.96176E+09
1.153207,0.04851193,1.96176E+09
1.177231,0.2024944,2.39515E+10
1.177231,0.02144181,2.39515E+10
1.177685,0.04264984,1.07804E+11
1.177685,0.02161823,1.07804E+11
1.634624,0.09330879,1.65413E+11
1.634624,0.05598218,1.65413E+11
1.177308,0.008699672,7.76844E+10
1.177308,0.0003892218,7.76844E+10
1.547339,0.07203266,1.62617E+09
1.547339,0.02097268,1.62617E+09
1.177236,0.006487624,5.09181E+09
1.177236,0.004148195,5.09181E+09
1.177236,0.006207224,5.09181E+09
1.177236,0.004492835,5.09181E+09
1.176983,0.4020941,2.04348E+10
1.176983,0.3253806,2.04348E+10
1.177104,0.008009906,1.97886E+11
1.177104,0.004191784,1.97886E+11
1.177250,0.01690311,2.12597E+10
1.177250,0.01339529,2.12597E+10
1.177250,0.01739152,2.12597E+10
1.177250,0.01367543,2.12597E+10
1.177049,0.1015922,1.23994E+11
1.177049,0.03105649,1.23994E+11
1.561017,0.07003371,1.56561E+10
1.561017,0.02896133,1.56561E+10
1.561017,0.03836408,1.56561E+10
1.561017,0.02156259,1.56561E+10
1.561034,0.02939025,8.40926E+10
1.561034,0.01389542,8.40926E+10
1.176960,0.1991038,9.84574E+08
1.176960,0.137348,9.84574E+08
1.546965,0.01187441,8.7854E+10
1.546965,0.001612926,8.7854E+10
1.547418,0.1147726,2.23717E+09
1.547418,0.08534426,2.23717E+09
1.634515,2.483649,4.58438E+10
1.634515,2.253956,4.58438E+10
1.547375,0.09262312,8.06934E+10
1.547375,0.03555241,8.06934E+10
1.37440,0.04988993,2.84992E+10
1.37440,0.04922675,2.84992E+10
1.37822,0.1525289,3.52862E+09
1.37822,0.09096184,3.52862E+09
1.109270,0.01700532,1.35126E+09
1.109270,0.01198478,1.35126E+09
1.37863,6.826934,2.79865E+10
1.37863,6.456995,2.79865E+10
1.37388,0.05297737,9.86002E+10
1.37388,0.02443939,9.86002E+10
1.109234,0.008510967,5.15146E+09
1.109234,0.00625553,5.15146E+09
1.37791,0.008965811,2.06182E+10
1.37791,0.008939948,2.06182E+10
1.37784,0.07999671,1.61635E+09
1.37784,0.06505535,1.61635E+09
1.37813,0.002408174,4.52682E+09
1.37813,0.0008392053,4.52682E+09
1.37877,0.006022276,2.27277E+10
1.37877,0.00506262,2.27277E+10
1.37341,0.002398769,6.46653E+09
1.37341,0.0007492278,6.46653E+09
1.37797,0.01410076,1.69451E+10
1.37797,0.01163313,1.69451E+10
1.37386,0.1822982,1.77156E+10
1.37386,0.125244,1.77156E+10
1.37787,0.003788137,9.49016E+09
1.37787,0.002327136,9.49016E+09
1.37338,0.1293866,2.75448E+09
1.37338,0.07236111,2.75448E+09
1.37385,0.2142277,6.61456E+10
1.37385,0.1133319,6.61456E+10
1.37335,0.1899218,1.56359E+09
1.37335,0.1368661,1.56359E+09
1.37400,0.4176392,6.48187E+09
1.37400,0.1654861,6.48187E+09
1.289729,0.09319888,3.58624E+09
1.289729,0.02695578,3.58624E+09
1.603974,0.3384844,4.2247E+10
1.603974,0.1092872,4.2247E+10
1.37427,0.1419534,2.90127E+09
1.37427,0.03938185,2.90127E+09
1.37796,0.08715148,4.19806E+09
1.37796,0.0008575461,4.19806E+09
1.37775,0.001186685,4.78199E+09
1.37775,0.0003788175,4.78199E+09
1.37755,0.001012431,5.99533E+09
1.37755,0.0004768957,5.99533E+09
1.603965,0.005958255,1.74976E+11
1.603965,0.005646694,1.74976E+11
1.37862,0.3923206,6.10748E+10
1.37862,0.3462885,6.10748E+10
1.37846,0.0431504,1.38924E+11
1.37846,0.01731842,1.38924E+11
1.37754,0.02930696,6.53966E+10
1.37754,0.02589439,6.53966E+10
1.37336,0.9851279,7.64512E+10
1.37336,0.6375121,7.64512E+10
1.547747,0.03270677,1.2621E+10
1.547747,0.01789321,1.2621E+10
1.37633,0.03793309,1.90416E+10
1.37633,0.03306309,1.90416E+10
1.37751,0.1451431,4.0488E+09
1.37751,0.05590702,4.0488E+09
1.37818,0.2909158,9.95723E+10
1.37818,0.09309641,9.95723E+10
1.37904,0.05837037,1.55503E+11
1.37904,0.02094965,1.55503E+11
1.42680,0.02940515,1.25545E+09
1.42680,0.003417653,1.25545E+09
1.42813,1.250927,1.92889E+11
1.42813,0.01224308,1.92889E+11
1.41910,0.03892754,6.8048E+08
1.41910,0.0116331,6.8048E+08
1.602964,0.04955682,1.94637E+09
1.602964,0.008446018,1.94637E+09
1.602993,0.04382801,1.06338E+10
1.602993,0.0364386,1.06338E+10
1.42253,0.004485963,5.70127E+08
1.42253,0.002629483,5.70127E+08
1.42615,0.5253861,5.92174E+09
1.42615,0.4431986,5.92174E+09
1.42707,0.0003629418,1.25571E+09
1.42707,7.434182E.05,1.25571E+09
1.42250,0.4187664,8.48402E+10
1.42250,0.4009987,8.48402E+10
1.603039,0.3353109,1.74033E+10
1.603039,0.3241593,1.74033E+10
1.42660,0.1727824,1.19115E+10
1.42660,0.1537241,1.19115E+10
1.42703,0.02928848,8.00569E+10
1.42703,0.01525141,8.00569E+10
1.42704,0.01260995,1.33106E+09
1.42704,0.009215675,1.33106E+09
1.558630,0.02263451,1.88931E+11
1.558630,0.01388956,1.88931E+11
1.603028,1.641632,4.35818E+10
1.603028,1.530928,4.35818E+10
1.42646,0.4465709,2.39552E+10
1.42646,0.1529883,2.39552E+10
1.558592,0.05822719,7.41513E+10
1.558592,0.02225331,7.41513E+10
1.595146,0.09090239,5.22448E+10
1.595146,0.03172889,5.22448E+10
1.25771,0.1048638,1.83638E+11
1.25771,0.03693291,1.83638E+11
1.24660,0.8974763,6.3075E+10
1.24660,0.513404,6.3075E+10
1.24652,0.138027,3.34884E+10
1.24652,0.03723898,3.34884E+10
1.24519,0.0571298,1.17418E+11
1.24519,0.01149175,1.17418E+11
1.24547,0.01237344,1.78225E+10
1.24547,0.01121651,1.78225E+10
1.24553,0.07554199,6.74588E+09
1.24553,0.07298612,6.74588E+09
1.24623,0.01262583,1.63403E+11
1.24623,0.008251785,1.63403E+11
1.24641,0.5549635,6.54261E+10
1.24641,0.4024433,6.54261E+10
1.24661,0.2796084,7.2613E+10
1.24661,0.1350242,7.2613E+10
1.24798,0.1229967,2.05994E+10
1.24798,0.04367116,2.05994E+10
1.24557,0.4352931,9.55506E+10
1.24557,0.1295721,9.55506E+10
1.24533,0.05374816,1.00092E+11
1.24533,0.02398063,1.00092E+11
1.24603,0.158286,2.06291E+10
1.24603,0.1263053,2.06291E+10
1.24822,1.186978,4.63096E+10
1.24822,0.9044647,4.63096E+10
1.24814,0.4586903,3.1841E+10
1.24814,0.08331899,3.1841E+10
1.24524,0.07892103,2.91408E+10
1.24524,0.01585449,2.91408E+10
1.71869,0.05319825,4.14735E+10
1.71869,0.02164561,4.14735E+10
1.121612,0.03140309,5.95898E+08
1.121612,0.0135664,5.95898E+08
1.121936,0.1489126,8.67955E+09
1.121936,0.09716652,8.67955E+09
1.122054,0.08432193,7.2733E+09
1.122054,0.05394507,7.2733E+09
1.153627,0.6536555,3.77676E+10
1.153627,0.5491317,3.77676E+10
1.122002,2.53645,2.48251E+10
1.122002,2.467981,2.48251E+10
1.121607,0.00647794,7.03597E+10
1.121607,0.006435702,7.03597E+10
1.121789,0.09275741,4.32264E+09
1.121789,0.06933434,4.32264E+09
1.121837,0.06744248,7.30567E+09
1.121837,0.04262314,7.30567E+09
1.121871,0.09256431,8.31716E+09
1.121871,0.05567193,8.31716E+09
1.605037,0.01891757,4.76278E+10
1.605037,0.0186546,4.76278E+10
1.121851,0.1730776,1.40725E+11
1.121851,0.1245354,1.40725E+11
1.121947,0.02049301,1.79981E+11
1.121947,0.0123305,1.79981E+11
1.71811,0.06834918,2.06565E+11
1.71811,0.01981313,2.06565E+11
1.121973,0.1016976,2.06371E+10
1.121973,0.0720863,2.06371E+10
1.71516,0.02937344,1.56645E+11
1.71516,0.01255279,1.56645E+11
1.121994,0.03743261,4.66476E+08
1.121994,7.692731E.05,4.66476E+08
1.122088,0.3620305,1.21852E+11
1.122088,0.200311,1.21852E+11
1.72207,0.6420845,3.78521E+10
1.72207,0.3918632,3.78521E+10
1.122364,0.0751996,1.59124E+09
1.122364,0.01403438,1.59124E+09
1.72393,0.1107741,2.1981E+09
1.72393,0.06918343,2.1981E+09
1.122412,0.01488233,7.4107E+09
1.122412,0.008431837,7.4107E+09
1.122333,0.004122813,1.0206E+09
1.122333,0.001888854,1.0206E+09
1.122586,0.01985083,1.12705E+11
1.122586,0.01294549,1.12705E+11
1.548633,0.02596528,1.08659E+09
1.548633,0.02175309,1.08659E+09
1.72169,0.0816998,1.61321E+09
1.72169,0.06737716,1.61321E+09
1.72193,0.1623487,3.58666E+09
1.72193,0.1439875,3.58666E+09
1.72128,0.001628613,1.72648E+09
1.72128,0.001320322,1.72648E+09
1.72210,0.0116027,7.79795E+10
1.72210,0.00486934,7.79795E+10
1.122361,0.09375896,4.84931E+10
1.122361,0.04450426,4.84931E+10
1.122329,0.02511367,1.50968E+11
1.122329,0.007506711,1.50968E+11
1.122334,0.02566701,4.95073E+10
1.122334,0.009300729,4.95073E+10
1.548636,0.1025458,7.77557E+10
1.548636,0.06266754,7.77557E+10
1.72382,0.1658997,3.5986E+09
1.72382,0.07627085,3.5986E+09
1.44618,0.2585236,2.97622E+10
1.44618,0.06388351,2.97622E+10
1.45151,0.1901074,2.68404E+09
1.45151,0.05771665,2.68404E+09
1.45529,0.8743321,2.08265E+10
1.45529,0.7330492,2.08265E+10
1.45581,0.8728434,1.51864E+10
1.45581,0.4325822,1.51864E+10
1.45606,0.02916482,6.46242E+10
1.45606,0.006209161,6.46242E+10
1.44625,0.005471722,3.28493E+10
1.44625,0.00517176,3.28493E+10
1.45175,0.002204281,1.81093E+10
1.45175,0.0008567204,1.81093E+10
1.45187,0.009351153,3.39222E+10
1.45187,0.006800252,3.39222E+10
1.574506,0.1208416,3.37991E+10
1.574506,0.1060723,3.37991E+10
1.45539,0.5056545,5.68635E+09
1.45539,0.419793,5.68635E+09
1.44974,0.2046776,1.82285E+09
1.44974,0.1711313,1.82285E+09
1.45020,0.1820504,3.88029E+09
1.45020,0.1362043,3.88029E+09
1.45131,0.2101601,2.35361E+09
1.45131,0.01717351,2.35361E+09
1.45089,0.06383061,7.35033E+08
1.45089,0.04370339,7.35033E+08
1.45593,0.1254777,3.45618E+09
1.45593,0.1036535,3.45618E+09
1.45179,0.1105415,6.94344E+10
1.45179,0.02773246,6.94344E+10
1.574504,1.335167,5.03397E+10
1.574504,1.286651,5.03397E+10
1.384095,0.2413882,8.93642E+09
1.384095,0.1959618,8.93642E+09
1.384128,0.1154346,2.23762E+09
1.384128,0.04884055,2.23762E+09
1.605249,0.02653044,1.36018E+09
1.605249,0.01184029,1.36018E+09
1.384125,0.01509473,9.26347E+08
1.384125,0.006118577,9.26347E+08
1.412736,0.04834321,7.60933E+08
1.412736,0.001376292,7.60933E+08
1.412833,0.01202599,4.43477E+09
1.412833,0.01077092,4.43477E+09
1.384110,0.02868021,5.92226E+08
1.384110,0.0269197,5.92226E+08
1.384097,0.0004652686,3.12254E+09
1.384097,0.0002714157,3.12254E+09
1.384124,0.01597455,6.61178E+09
1.384124,0.01423826,6.61178E+09
1.412892,0.1311805,2.05737E+09
1.412892,0.1090908,2.05737E+09
1.412880,0.0789687,1.27166E+11
1.412880,0.01560538,1.27166E+11
1.384171,0.01984295,2.43091E+09
1.384171,0.01398561,2.43091E+09
1.384105,0.001778971,7.1666E+08
1.384105,0.001141997,7.1666E+08
1.384344,0.009446451,2.433E+09
1.384344,0.008397403,2.433E+09
1.556821,0.03797211,6.16333E+10
1.556821,0.01342819,6.16333E+10
1.412858,0.01119364,8.77814E+08
1.412858,0.003986762,8.77814E+08
1.384100,0.2865408,4.84885E+09
1.384100,0.1862093,4.84885E+09
1.382729,0.1194004,9.2308E+09
1.382729,0.04896811,9.2308E+09
1.382980,0.337589,5.40201E+09
1.382980,0.1010163,5.40201E+09
1.383562,0.1882776,5.36147E+09
1.383562,0.0842751,5.36147E+09
1.383648,0.05762312,2.17258E+09
1.383648,0.00562098,2.17258E+09
1.412544,0.05022858,9.62044E+10
1.412544,0.02399437,9.62044E+10
1.383667,0.01078642,9.01427E+09
1.383667,0.008349202,9.01427E+09
1.383017,0.001985362,7.17268E+09
1.383017,0.001202406,7.17268E+09
1.383608,0.04421913,1.14108E+10
1.383608,0.0352582,1.14108E+10
1.383025,0.0840165,3.2395E+09
1.383025,0.0603856,3.2395E+09
1.383612,0.002574285,1.31098E+10
1.383612,0.0006059138,1.31098E+10
1.383589,0.3109285,5.16958E+09
1.383589,0.2875924,5.16958E+09
1.383208,0.3307216,2.92893E+10
1.383208,0.2670691,2.92893E+10
1.383264,0.1054009,1.34045E+10
1.383264,0.08714081,1.34045E+10
1.383623,0.01119069,1.25417E+11
1.383623,0.00679734,1.25417E+11
1.383292,0.01680007,6.29949E+08
1.383292,0.006957707,6.29949E+08
1.556855,0.02661279,1.38464E+11
1.556855,0.006163363,1.38464E+11
1.383319,0.07656705,2.41096E+11
1.383319,0.04481144,2.41096E+11
1.382817,0.1252474,1.24023E+11
1.382817,0.08320106,1.24023E+11
1.382816,0.05127055,3.17028E+09
1.382816,0.001529312,3.17028E+09
1.382465,0.2317335,6.31273E+09
1.382465,0.1061605,6.31273E+09
1.382809,1.09885,2.24316E+10
1.382809,0.8803937,2.24316E+10
1.382748,0.03081294,1.2845E+11
1.382748,0.002747744,1.2845E+11
1.382806,0.002627715,1.19474E+10
1.382806,0.00128661,1.19474E+10
1.382793,0.4792228,1.26027E+11
1.382793,0.4504986,1.26027E+11
1.382711,0.149959,3.40143E+09
1.382711,0.07711776,3.40143E+09
1.382860,0.1864891,2.86428E+09
1.382860,0.1450415,2.86428E+09
1.383214,0.1097198,3.93496E+10
1.383214,0.1052205,3.93496E+10
1.383107,0.02847137,4.19423E+10
1.383107,0.02311611,4.19423E+10
1.382712,2.86001,3.03116E+10
1.382712,2.716988,3.03116E+10
1.382818,0.01064099,4.49346E+09
1.382818,0.006376133,4.49346E+09
1.382848,0.1321861,1.36894E+09
1.382848,0.05112384,1.36894E+09
1.382839,0.04032022,1.54537E+11
1.382839,0.02258866,1.54537E+11
1.382505,0.1922986,3.68931E+09
1.382505,0.1032714,3.68931E+09
1.382736,0.1758401,1.83986E+09
1.382736,0.04728217,1.83986E+09
1.382648,0.9949065,2.19455E+10
1.382648,0.6711745,2.19455E+10
1.297860,0.4653178,1.61475E+11
1.297860,0.225034,1.61475E+11
1.298089,0.3574584,1.20251E+10
1.298089,0.1281166,1.20251E+10
1.382459,0.367434,6.13725E+10
1.382459,0.1903117,6.13725E+10
1.382322,1.012903,1.07022E+11
1.382322,0.5623892,1.07022E+11
1.297902,0.00191341,1.21204E+10
1.297902,0.00132811,1.21204E+10
1.297822,0.004339258,2.18782E+10
1.297822,0.002913408,2.18782E+10
1.297987,0.00387659,1.24388E+10
1.297987,0.001875576,1.24388E+10
1.297924,0.01761471,1.77156E+10
1.297924,0.01098389,1.77156E+10
1.297910,0.0186251,2.37498E+10
1.297910,0.01226104,2.37498E+10
1.297846,0.003954996,1.11557E+10
1.297846,0.001292581,1.11557E+10
1.382326,0.06739517,1.26878E+10
1.382326,0.0344358,1.26878E+10
1.382349,0.2350966,3.13419E+10
1.382349,0.1162021,3.13419E+10
1.297950,0.1779857,2.01529E+10
1.297950,0.08047556,2.01529E+10
1.556831,0.007703049,1.50526E+10
1.556831,0.005931824,1.50526E+10
1.297936,0.03086427,3.64006E+11
1.297936,0.02727571,3.64006E+11
1.382306,0.0357376,1.90234E+09
1.382306,0.01775632,1.90234E+09
1.384809,0.03443059,2.46973E+09
1.384809,0.01638345,2.46973E+09
1.384930,0.01366687,2.08301E+08
1.384930,0.004708229,2.08301E+08
1.385415,0.03756787,1.54745E+11
1.385415,0.01206393,1.54745E+11
1.385455,0.274675,3.37743E+09
1.385455,0.1438114,3.37743E+09
1.385499,0.01564551,7.92563E+08
1.385499,0.01005705,7.92563E+08
1.384424,0.001250147,7.27084E+09
1.384424,0.000913896,7.27084E+09
1.413033,0.2653541,1.38135E+10
1.413033,0.2651965,1.38135E+10
1.384789,0.05182466,7.48233E+10
1.384789,0.03542261,7.48233E+10
1.384429,0.0486143,7.0532E+08
1.384429,0.04019542,7.0532E+08
1.385422,0.001120311,1.51091E+10
1.385422,0.0009709966,1.51091E+10
1.384952,0.6447099,4.99674E+09
1.384952,0.5851475,4.99674E+09
1.413061,2.447057,1.04543E+11
1.413061,1.425364,1.04543E+11
1.384945,1.924754,1.00976E+11
1.384945,1.099623,1.00976E+11
1.384929,0.1455945,5.16926E+09
1.384929,0.1401265,5.16926E+09
1.413040,0.1922751,3.55109E+09
1.413040,0.1464086,3.55109E+09
1.384936,0.08112856,3.00818E+09
1.384936,0.0488788,3.00818E+09
1.413103,1.118574,2.5263E+10
1.413103,0.96544,2.5263E+10
1.412866,0.01628727,6.42228E+08
1.412866,0.006823292,6.42228E+08
1.605233,0.05030002,1.03792E+09
1.605233,0.03667438,1.03792E+09
1.384413,0.07270331,1.66375E+09
1.384413,0.04938049,1.66375E+09
1.384396,0.6380054,1.24901E+10
1.384396,0.5805457,1.24901E+10
1.384849,0.01915241,5.63247E+08
1.384849,5.161438E.05,5.63247E+08
1.384818,0.01538,1.04116E+10
1.384818,0.01538325,1.04116E+10
1.412851,0.001702779,2.57682E+09
1.412851,0.0009369763,2.57682E+09
1.384400,0.008761892,8.42625E+09
1.384400,0.008187904,8.42625E+09
1.383782,0.0008595127,9.89903E+09
1.383782,0.0007096455,9.89903E+09
1.384486,0.0005391882,1.85566E+09
1.384486,0.0001510145,1.85566E+09
1.384821,1.275445,2.14842E+10
1.384821,1.179318,2.14842E+10
1.412897,0.0155628,3.02874E+10
1.412897,0.004613617,3.02874E+10
1.384388,0.001666005,3.65965E+08
1.384388,0.0009365279,3.65965E+08
1.384394,0.00306358,2.36798E+08
1.384394,4.116298E.06,2.36798E+08
1.384808,0.1217891,6.54989E+10
1.384808,0.1217891,6.54989E+10
1.384872,0.02790553,1.18085E+11
1.384872,0.01146126,1.18085E+11
1.384848,0.6460311,1.37457E+10
1.384848,0.5917508,1.37457E+10
1.229567,0.4674775,3.07408E+10
1.229567,0.3321069,3.07408E+10
1.298206,0.08645441,4.74328E+09
1.298206,0.006325819,4.74328E+09
1.556805,0.2852837,5.02706E+10
1.556805,0.09563264,5.02706E+10
1.229665,0.03261634,6.26549E+08
1.229665,0.02805797,6.26549E+08
1.298111,4.36336,8.03002E+10
1.298111,2.67726,8.03002E+10
1.217527,0.1523597,8.5379E+08
1.217527,0.1441425,8.5379E+08
1.556829,0.004263476,1.36859E+10
1.556829,0.00273875,1.36859E+10
1.298090,0.4769316,7.24077E+09
1.298090,0.3831601,7.24077E+09
1.217537,0.05215514,3.60569E+09
1.217537,0.04641391,3.60569E+09
1.229673,0.605477,1.45904E+10
1.229673,0.515366,1.45904E+10
1.229452,0.007280304,1.93232E+10
1.229452,0.0041107,1.93232E+10
1.298114,0.06483604,2.37295E+11
1.298114,0.003926829,2.37295E+11
1.229458,0.01599583,7.87876E+10
1.229458,0.01221366,7.87876E+10
1.298228,0.04836494,1.29428E+11
1.298228,0.02638193,1.29428E+11
1.298197,0.03953671,8.51722E+10
1.298197,0.004073346,8.51722E+10
1.229538,0.1011613,5.00081E+08
1.229538,0.08638306,5.00081E+08
1.229470,0.1961307,5.87576E+10
1.229470,0.1003655,5.87576E+10
1.605487,0.3553309,7.47388E+09
1.605487,0.2756255,7.47388E+09
1.605504,0.2700656,2.1807E+10
1.605504,0.1978332,2.1807E+10
1.386120,0.4182642,1.23598E+11
1.386120,0.08477676,1.23598E+11
1.605482,0.06314861,1.90026E+10
1.605482,0.04839645,1.90026E+10
1.564429,0.03210435,1.21433E+11
1.564429,0.01671918,1.21433E+11
1.385623,0.09084232,1.46159E+10
1.385623,0.05527818,1.46159E+10
1.385715,0.0005608934,2.53462E+09
1.385715,0.0002537201,2.53462E+09
1.385637,0.04359193,2.1596E+10
1.385637,0.01664358,2.1596E+10
1.385771,0.0552275,4.77268E+08
1.385771,0.03992125,4.77268E+08
1.386126,0.1042328,3.43038E+10
1.386126,0.04217588,3.43038E+10
1.386077,0.08352324,4.97129E+10
1.386077,0.06163375,4.97129E+10
1.386108,0.29916,7.64758E+09
1.386108,0.2637465,7.64758E+09
1.386107,0.01836694,3.91493E+10
1.386107,0.009926089,3.91493E+10
1.385781,0.4743099,8.1367E+10
1.385781,0.2512491,8.1367E+10
1.385732,0.210405,1.82247E+09
1.385732,0.1787487,1.82247E+09
1.385361,0.2533352,1.94952E+09
1.385361,0.1190056,1.94952E+09
1.386078,0.319649,6.89215E+09
1.386078,0.2614789,6.89215E+09
1.385070,0.06188093,7.86072E+09
1.385070,0.004013602,7.86072E+09
1.385090,0.0009384725,5.34463E+09
1.385090,0.0001573771,5.34463E+09
1.385222,0.02373322,3.88732E+10
1.385222,0.01325808,3.88732E+10
1.385225,1.459347,2.26081E+10
1.385225,0.8485308,2.26081E+10
1.605418,0.04034757,4.1133E+09
1.605418,0.003182697,4.1133E+09
1.385109,0.01963335,5.60305E+09
1.385109,0.01885537,5.60305E+09
1.385052,0.007215365,1.51562E+09
1.385052,0.005279718,1.51562E+09
1.585207,0.002787258,1.37518E+10
1.585207,0.00223636,1.37518E+10
1.385080,0.003143836,2.10257E+10
1.385080,0.002435887,2.10257E+10
1.385051,0.0336622,2.38402E+09
1.385051,0.01835703,2.38402E+09
1.385026,0.02503048,8.74021E+09
1.385026,0.003026642,8.74021E+09
1.384726,0.2053833,1.99426E+09
1.384726,0.1295082,1.99426E+09
1.385091,0.06900194,2.21199E+10
1.385091,0.01818551,2.21199E+10
1.385219,0.01016902,7.0961E+08
1.385219,0.0006258755,7.0961E+08
1.385272,0.04570908,1.24686E+11
1.385272,0.02775772,1.24686E+11
1.385101,0.0643632,5.04051E+09
1.385101,0.0486063,5.04051E+09
1.385547,0.3157701,1.68964E+10
1.385547,0.2744256,1.68964E+10
1.384507,0.02491746,1.85812E+11
1.384507,0.008552406,1.85812E+11
1.385135,0.5872121,3.17331E+09
1.385135,0.3204653,3.17331E+09
1.385099,0.4799455,7.18453E+10
1.385099,0.4584944,7.18453E+10
1.585188,0.05644765,1.30183E+10
1.585188,0.02880668,1.30183E+10
1.585171,0.08495515,1.27321E+10
1.585171,0.05118702,1.27321E+10
1.385167,0.04363677,2.38512E+09
1.385167,0.02901806,2.38512E+09
1.385076,0.0004494914,2.14371E+09
1.385076,0.0001272222,2.14371E+09
1.556703,0.004936545,9.83321E+09
1.556703,0.004036241,9.83321E+09
1.385131,0.01283969,7.06816E+10
1.385131,0.004093406,7.06816E+10
1.605306,0.005945473,4.64683E+09
1.605306,0.004031126,4.64683E+09
1.385108,0.007520888,7.2498E+09
1.385108,0.003889211,7.2498E+09
1.385123,0.3125427,3.48237E+10
1.385123,0.2284662,3.48237E+10
1.385149,0.01219153,2.47162E+08
1.385149,0.001585531,2.47162E+08
